Date;Академгородок;Дрокино;Кировский;КрАЗ;Ленина, 41;Минино;о. Молокова;Николаевка;Овинный-Таймыр;Партизана, 3г;Песчанка;Покровка;Шахтеров, 25;Солонцы;Спутник;Светлый;Свердловский;о. Татышев;Телевизорная, 1/31;Удачный;Ветлужанка;Mean
2019-05-09;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0
2019-05-10;325.0;325.0;325.0;325.0;325.0;325.0;325.0;325.0;325.0;325.0;325.0;325.0;325.0;325.0;325.0;325.0;325.0;325.0;325.0;325.0;325.0;325.0
2019-05-11;271.0;271.0;271.0;271.0;271.0;271.0;271.0;271.0;271.0;271.0;271.0;271.0;271.0;271.0;271.0;271.0;271.0;271.0;271.0;271.0;271.0;271.0
2019-05-12;304.0;304.0;304.0;304.0;304.0;304.0;304.0;304.0;304.0;304.0;304.0;304.0;304.0;304.0;304.0;304.0;304.0;304.0;304.0;304.0;304.0;304.0
2019-05-13;305.0;305.0;305.0;305.0;305.0;305.0;305.0;305.0;305.0;305.0;305.0;305.0;305.0;305.0;305.0;305.0;305.0;305.0;305.0;305.0;305.0;305.0
2019-05-14;270.0;270.0;270.0;270.0;270.0;270.0;270.0;270.0;270.0;270.0;270.0;270.0;270.0;270.0;270.0;270.0;270.0;270.0;270.0;270.0;270.0;270.0
2019-05-15;319.0;319.0;319.0;319.0;319.0;319.0;319.0;319.0;319.0;319.0;319.0;319.0;319.0;319.0;319.0;319.0;319.0;319.0;319.0;319.0;319.0;319.0
2019-05-16;290.0;290.0;290.0;290.0;290.0;290.0;290.0;290.0;290.0;290.0;290.0;290.0;290.0;290.0;290.0;290.0;290.0;290.0;290.0;290.0;290.0;290.0
2019-05-17;297.0;297.0;297.0;297.0;297.0;297.0;297.0;297.0;297.0;297.0;297.0;297.0;297.0;297.0;297.0;297.0;297.0;297.0;297.0;297.0;297.0;297.0
2019-05-18;240.0;240.0;240.0;240.0;240.0;240.0;240.0;240.0;240.0;240.0;240.0;240.0;240.0;240.0;240.0;240.0;240.0;240.0;240.0;240.0;240.0;240.0
2019-05-19;232.0;232.0;232.0;232.0;232.0;232.0;232.0;232.0;232.0;232.0;232.0;232.0;232.0;232.0;232.0;232.0;232.0;232.0;232.0;232.0;232.0;232.0
2019-05-20;253.0;253.0;253.0;253.0;253.0;253.0;253.0;253.0;253.0;253.0;253.0;253.0;253.0;253.0;253.0;253.0;253.0;253.0;253.0;253.0;253.0;253.0
2019-05-21;283.0;283.0;283.0;283.0;283.0;283.0;283.0;283.0;283.0;283.0;283.0;283.0;283.0;283.0;283.0;283.0;283.0;283.0;283.0;283.0;283.0;283.0
2019-05-22;284.0;284.0;284.0;284.0;284.0;284.0;284.0;284.0;284.0;284.0;284.0;284.0;284.0;284.0;284.0;284.0;284.0;284.0;284.0;284.0;284.0;284.0
2019-05-23;291.0;291.0;291.0;291.0;291.0;291.0;291.0;291.0;291.0;291.0;291.0;291.0;291.0;291.0;291.0;291.0;291.0;291.0;291.0;291.0;291.0;291.0
2019-05-24;258.0;258.0;258.0;258.0;258.0;258.0;258.0;258.0;258.0;258.0;258.0;258.0;258.0;258.0;258.0;258.0;258.0;258.0;258.0;258.0;258.0;258.0
2019-05-25;250.0;250.0;250.0;250.0;250.0;250.0;250.0;250.0;250.0;250.0;250.0;250.0;250.0;250.0;250.0;250.0;250.0;250.0;250.0;250.0;250.0;250.0
2019-05-26;265.0;265.0;265.0;265.0;265.0;265.0;265.0;265.0;265.0;265.0;265.0;265.0;265.0;265.0;265.0;265.0;265.0;265.0;265.0;265.0;265.0;265.0
2019-05-27;283.0;283.0;283.0;283.0;283.0;283.0;283.0;283.0;283.0;283.0;283.0;283.0;283.0;283.0;283.0;283.0;283.0;283.0;283.0;283.0;283.0;283.0
2019-05-28;256.0;256.0;256.0;256.0;256.0;256.0;256.0;256.0;256.0;256.0;256.0;256.0;256.0;256.0;256.0;256.0;256.0;256.0;256.0;256.0;256.0;256.0
2019-05-29;259.0;259.0;259.0;259.0;259.0;259.0;259.0;259.0;259.0;259.0;259.0;259.0;259.0;259.0;259.0;259.0;259.0;259.0;259.0;259.0;259.0;259.0
2019-05-30;250.0;250.0;250.0;250.0;250.0;250.0;250.0;250.0;250.0;250.0;250.0;250.0;250.0;250.0;250.0;250.0;250.0;250.0;250.0;250.0;250.0;250.0
2019-05-31;279.0;279.0;279.0;279.0;279.0;279.0;279.0;279.0;279.0;279.0;279.0;279.0;279.0;279.0;279.0;279.0;279.0;279.0;279.0;279.0;279.0;279.0
2019-06-01;294.0;294.0;294.0;294.0;294.0;294.0;294.0;294.0;294.0;294.0;294.0;294.0;294.0;294.0;294.0;294.0;294.0;294.0;294.0;294.0;294.0;294.0
2019-06-02;306.0;306.0;306.0;306.0;306.0;306.0;306.0;306.0;306.0;306.0;306.0;306.0;306.0;306.0;306.0;306.0;306.0;306.0;306.0;306.0;306.0;306.0
2019-06-03;270.0;270.0;270.0;270.0;270.0;270.0;270.0;270.0;270.0;270.0;270.0;270.0;270.0;270.0;270.0;270.0;270.0;270.0;270.0;270.0;270.0;270.0
2019-06-04;93.0;93.0;93.0;93.0;93.0;93.0;93.0;93.0;93.0;93.0;93.0;93.0;93.0;93.0;93.0;93.0;93.0;93.0;93.0;93.0;93.0;93.0
2019-06-05;89.0;89.0;89.0;89.0;89.0;89.0;89.0;89.0;89.0;89.0;89.0;89.0;89.0;89.0;89.0;89.0;89.0;89.0;89.0;89.0;89.0;89.0
2019-06-06;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0
2019-06-07;64.0;64.0;64.0;64.0;64.0;64.0;64.0;64.0;64.0;64.0;64.0;64.0;64.0;64.0;64.0;64.0;64.0;64.0;64.0;64.0;64.0;64.0
2019-06-08;233.0;233.0;233.0;233.0;233.0;233.0;233.0;233.0;233.0;233.0;233.0;233.0;233.0;233.0;233.0;233.0;233.0;233.0;233.0;233.0;233.0;233.0
2019-06-09;245.0;245.0;245.0;245.0;245.0;245.0;245.0;245.0;245.0;245.0;245.0;245.0;245.0;245.0;245.0;245.0;245.0;245.0;245.0;245.0;245.0;245.0
2019-06-10;265.0;265.0;265.0;265.0;265.0;265.0;265.0;265.0;265.0;265.0;265.0;265.0;265.0;265.0;265.0;265.0;265.0;265.0;265.0;265.0;265.0;265.0
2019-06-11;263.0;263.0;263.0;263.0;263.0;263.0;263.0;263.0;263.0;263.0;263.0;263.0;263.0;263.0;263.0;263.0;263.0;263.0;263.0;263.0;263.0;263.0
2019-06-12;234.0;234.0;234.0;234.0;234.0;234.0;234.0;234.0;234.0;234.0;234.0;234.0;234.0;234.0;234.0;234.0;234.0;234.0;234.0;234.0;234.0;234.0
2019-06-13;229.0;229.0;229.0;229.0;229.0;229.0;229.0;229.0;229.0;229.0;229.0;229.0;229.0;229.0;229.0;229.0;229.0;229.0;229.0;229.0;229.0;229.0
2019-06-14;258.0;258.0;258.0;258.0;258.0;258.0;258.0;258.0;258.0;258.0;258.0;258.0;258.0;258.0;258.0;258.0;258.0;258.0;258.0;258.0;258.0;258.0
2019-06-15;37.0;37.0;37.0;37.0;37.0;37.0;37.0;37.0;37.0;37.0;37.0;37.0;37.0;37.0;37.0;37.0;37.0;37.0;37.0;37.0;37.0;37.0
2019-06-16;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0
2019-06-17;260.0;260.0;260.0;260.0;260.0;260.0;260.0;260.0;260.0;260.0;260.0;260.0;260.0;260.0;260.0;260.0;260.0;260.0;260.0;260.0;260.0;260.0
2019-06-18;117.0;117.0;117.0;117.0;117.0;117.0;117.0;117.0;117.0;117.0;117.0;117.0;117.0;117.0;117.0;117.0;117.0;117.0;117.0;117.0;117.0;117.0
2019-06-19;248.0;248.0;248.0;248.0;248.0;248.0;248.0;248.0;248.0;248.0;248.0;248.0;248.0;248.0;248.0;248.0;248.0;248.0;248.0;248.0;248.0;248.0
2019-06-20;160.0;160.0;160.0;160.0;160.0;160.0;160.0;160.0;160.0;160.0;160.0;160.0;160.0;160.0;160.0;160.0;160.0;160.0;160.0;160.0;160.0;160.0
2019-06-21;7.0;7.0;7.0;7.0;7.0;7.0;7.0;7.0;7.0;7.0;7.0;7.0;7.0;7.0;7.0;7.0;7.0;7.0;7.0;7.0;7.0;7.0
2019-06-22;128.0;128.0;128.0;128.0;128.0;128.0;128.0;128.0;128.0;128.0;128.0;128.0;128.0;128.0;128.0;128.0;128.0;128.0;128.0;128.0;128.0;128.0
2019-06-23;145.0;145.0;145.0;145.0;145.0;145.0;145.0;145.0;145.0;145.0;145.0;145.0;145.0;145.0;145.0;145.0;145.0;145.0;145.0;145.0;145.0;145.0
2019-06-24;268.0;268.0;268.0;268.0;268.0;268.0;268.0;268.0;268.0;268.0;268.0;268.0;268.0;268.0;268.0;268.0;268.0;268.0;268.0;268.0;268.0;268.0
2019-06-25;270.0;270.0;270.0;270.0;270.0;270.0;270.0;270.0;270.0;270.0;270.0;270.0;270.0;270.0;270.0;270.0;270.0;270.0;270.0;270.0;270.0;270.0
2019-06-26;297.0;297.0;297.0;297.0;297.0;297.0;297.0;297.0;297.0;297.0;297.0;297.0;297.0;297.0;297.0;297.0;297.0;297.0;297.0;297.0;297.0;297.0
2019-06-27;312.0;312.0;312.0;312.0;312.0;312.0;312.0;312.0;312.0;312.0;312.0;312.0;312.0;312.0;312.0;312.0;312.0;312.0;312.0;312.0;312.0;312.0
2019-06-28;125.0;125.0;125.0;125.0;125.0;125.0;125.0;125.0;125.0;125.0;125.0;125.0;125.0;125.0;125.0;125.0;125.0;125.0;125.0;125.0;125.0;125.0
2019-06-29;108.0;108.0;108.0;108.0;108.0;108.0;108.0;108.0;108.0;108.0;108.0;108.0;108.0;108.0;108.0;108.0;108.0;108.0;108.0;108.0;108.0;108.0
2019-06-30;297.0;297.0;297.0;297.0;297.0;297.0;297.0;297.0;297.0;297.0;297.0;297.0;297.0;297.0;297.0;297.0;297.0;297.0;297.0;297.0;297.0;297.0
2019-07-01;296.0;296.0;296.0;296.0;296.0;296.0;296.0;296.0;296.0;296.0;296.0;296.0;296.0;296.0;296.0;296.0;296.0;296.0;296.0;296.0;296.0;296.0
2019-07-02;256.0;256.0;256.0;256.0;256.0;256.0;256.0;256.0;256.0;256.0;256.0;256.0;256.0;256.0;256.0;256.0;256.0;256.0;256.0;256.0;256.0;256.0
2019-07-03;243.0;243.0;243.0;243.0;243.0;243.0;243.0;243.0;243.0;243.0;243.0;243.0;243.0;243.0;243.0;243.0;243.0;243.0;243.0;243.0;243.0;243.0
2019-07-04;111.0;111.0;111.0;111.0;111.0;111.0;111.0;111.0;111.0;111.0;111.0;111.0;111.0;111.0;111.0;111.0;111.0;111.0;111.0;111.0;111.0;111.0
2019-07-05;232.0;232.0;232.0;232.0;232.0;232.0;232.0;232.0;232.0;232.0;232.0;232.0;232.0;232.0;232.0;232.0;232.0;232.0;232.0;232.0;232.0;232.0
2019-07-06;245.0;245.0;245.0;245.0;245.0;245.0;245.0;245.0;245.0;245.0;245.0;245.0;245.0;245.0;245.0;245.0;245.0;245.0;245.0;245.0;245.0;245.0
2019-07-07;185.0;185.0;185.0;185.0;185.0;185.0;185.0;185.0;185.0;185.0;185.0;185.0;185.0;185.0;185.0;185.0;185.0;185.0;185.0;185.0;185.0;185.0
2019-07-08;276.0;276.0;276.0;276.0;276.0;276.0;276.0;276.0;276.0;276.0;276.0;276.0;276.0;276.0;276.0;276.0;276.0;276.0;276.0;276.0;276.0;276.0
2019-07-09;141.0;141.0;141.0;141.0;141.0;141.0;141.0;141.0;141.0;141.0;141.0;141.0;141.0;141.0;141.0;141.0;141.0;141.0;141.0;141.0;141.0;141.0
2019-07-10;258.0;258.0;258.0;258.0;258.0;258.0;258.0;258.0;258.0;258.0;258.0;258.0;258.0;258.0;258.0;258.0;258.0;258.0;258.0;258.0;258.0;258.0
2019-07-11;300.0;300.0;300.0;300.0;300.0;300.0;300.0;300.0;300.0;300.0;300.0;300.0;300.0;300.0;300.0;300.0;300.0;300.0;300.0;300.0;300.0;300.0
2019-07-12;36.0;36.0;36.0;36.0;36.0;36.0;36.0;36.0;36.0;36.0;36.0;36.0;36.0;36.0;36.0;36.0;36.0;36.0;36.0;36.0;36.0;36.0
2019-07-13;54.0;54.0;54.0;54.0;54.0;54.0;54.0;54.0;54.0;54.0;54.0;54.0;54.0;54.0;54.0;54.0;54.0;54.0;54.0;54.0;54.0;54.0
2019-07-14;341.0;341.0;341.0;341.0;341.0;341.0;341.0;341.0;341.0;341.0;341.0;341.0;341.0;341.0;341.0;341.0;341.0;341.0;341.0;341.0;341.0;341.0
2019-07-15;322.0;322.0;322.0;322.0;322.0;322.0;322.0;322.0;322.0;322.0;322.0;322.0;322.0;322.0;322.0;322.0;322.0;322.0;322.0;322.0;322.0;322.0
2019-07-16;78.0;78.0;78.0;78.0;78.0;78.0;78.0;78.0;78.0;78.0;78.0;78.0;78.0;78.0;78.0;78.0;78.0;78.0;78.0;78.0;78.0;78.0
2019-07-17;219.0;219.0;219.0;219.0;219.0;219.0;219.0;219.0;219.0;219.0;219.0;219.0;219.0;219.0;219.0;219.0;219.0;219.0;219.0;219.0;219.0;219.0
2019-07-18;131.0;131.0;131.0;131.0;131.0;131.0;131.0;131.0;131.0;131.0;131.0;131.0;131.0;131.0;131.0;131.0;131.0;131.0;131.0;131.0;131.0;131.0
2019-07-19;310.0;310.0;310.0;310.0;310.0;310.0;310.0;310.0;310.0;310.0;310.0;310.0;310.0;310.0;310.0;310.0;310.0;310.0;310.0;310.0;310.0;310.0
2019-07-20;39.0;39.0;39.0;39.0;39.0;39.0;39.0;39.0;39.0;39.0;39.0;39.0;39.0;39.0;39.0;39.0;39.0;39.0;39.0;39.0;39.0;39.0
2019-07-21;122.0;122.0;122.0;122.0;122.0;122.0;122.0;122.0;122.0;122.0;122.0;122.0;122.0;122.0;122.0;122.0;122.0;122.0;122.0;122.0;122.0;122.0
2019-07-22;194.0;194.0;194.0;194.0;194.0;194.0;194.0;194.0;194.0;194.0;194.0;194.0;194.0;194.0;194.0;194.0;194.0;194.0;194.0;194.0;194.0;194.0
2019-07-23;322.0;322.0;322.0;322.0;322.0;322.0;322.0;322.0;322.0;322.0;322.0;322.0;322.0;322.0;322.0;322.0;322.0;322.0;322.0;322.0;322.0;322.0
2019-07-24;321.0;321.0;321.0;321.0;321.0;321.0;321.0;321.0;321.0;321.0;321.0;321.0;321.0;321.0;321.0;321.0;321.0;321.0;321.0;321.0;321.0;321.0
2019-07-25;293.0;293.0;293.0;293.0;293.0;293.0;293.0;293.0;293.0;293.0;293.0;293.0;293.0;293.0;293.0;293.0;293.0;293.0;293.0;293.0;293.0;293.0
2019-07-26;294.0;294.0;294.0;294.0;294.0;294.0;294.0;294.0;294.0;294.0;294.0;294.0;294.0;294.0;294.0;294.0;294.0;294.0;294.0;294.0;294.0;294.0
2019-07-27;302.0;302.0;302.0;302.0;302.0;302.0;302.0;302.0;302.0;302.0;302.0;302.0;302.0;302.0;302.0;302.0;302.0;302.0;302.0;302.0;302.0;302.0
2019-07-28;256.0;256.0;256.0;256.0;256.0;256.0;256.0;256.0;256.0;256.0;256.0;256.0;256.0;256.0;256.0;256.0;256.0;256.0;256.0;256.0;256.0;256.0
2019-07-29;107.0;107.0;107.0;107.0;107.0;107.0;107.0;107.0;107.0;107.0;107.0;107.0;107.0;107.0;107.0;107.0;107.0;107.0;107.0;107.0;107.0;107.0
2019-07-30;90.0;90.0;90.0;90.0;90.0;90.0;90.0;90.0;90.0;90.0;90.0;90.0;90.0;90.0;90.0;90.0;90.0;90.0;90.0;90.0;90.0;90.0
2019-07-31;254.0;254.0;254.0;254.0;254.0;254.0;254.0;254.0;254.0;254.0;254.0;254.0;254.0;254.0;254.0;254.0;254.0;254.0;254.0;254.0;254.0;254.0
2019-08-01;199.0;199.0;199.0;199.0;199.0;199.0;199.0;199.0;199.0;199.0;199.0;199.0;199.0;199.0;199.0;199.0;199.0;199.0;199.0;199.0;199.0;199.0
2019-08-02;98.0;98.0;98.0;98.0;98.0;98.0;98.0;98.0;98.0;98.0;98.0;98.0;98.0;98.0;98.0;98.0;98.0;98.0;98.0;98.0;98.0;98.0
2019-08-03;231.0;231.0;231.0;231.0;231.0;231.0;231.0;231.0;231.0;231.0;231.0;231.0;231.0;231.0;231.0;231.0;231.0;231.0;231.0;231.0;231.0;231.0
2019-08-04;145.0;145.0;145.0;145.0;145.0;145.0;145.0;145.0;145.0;145.0;145.0;145.0;145.0;145.0;145.0;145.0;145.0;145.0;145.0;145.0;145.0;145.0
2019-08-05;81.0;81.0;81.0;81.0;81.0;81.0;81.0;81.0;81.0;81.0;81.0;81.0;81.0;81.0;81.0;81.0;81.0;81.0;81.0;81.0;81.0;81.0
2019-08-06;303.0;303.0;303.0;303.0;303.0;303.0;303.0;303.0;303.0;303.0;303.0;303.0;303.0;303.0;303.0;303.0;303.0;303.0;303.0;303.0;303.0;303.0
2019-08-07;145.0;145.0;145.0;145.0;145.0;145.0;145.0;145.0;145.0;145.0;145.0;145.0;145.0;145.0;145.0;145.0;145.0;145.0;145.0;145.0;145.0;145.0
2019-08-08;253.0;253.0;253.0;253.0;253.0;253.0;253.0;253.0;253.0;253.0;253.0;253.0;253.0;253.0;253.0;253.0;253.0;253.0;253.0;253.0;253.0;253.0
2019-08-09;201.0;201.0;201.0;201.0;201.0;201.0;201.0;201.0;201.0;201.0;201.0;201.0;201.0;201.0;201.0;201.0;201.0;201.0;201.0;201.0;201.0;201.0
2019-08-10;254.0;254.0;254.0;254.0;254.0;254.0;254.0;254.0;254.0;254.0;254.0;254.0;254.0;254.0;254.0;254.0;254.0;254.0;254.0;254.0;254.0;254.0
2019-08-11;289.0;289.0;289.0;289.0;289.0;289.0;289.0;289.0;289.0;289.0;289.0;289.0;289.0;289.0;289.0;289.0;289.0;289.0;289.0;289.0;289.0;289.0
2019-08-12;269.0;269.0;269.0;269.0;269.0;269.0;269.0;269.0;269.0;269.0;269.0;269.0;269.0;269.0;269.0;269.0;269.0;269.0;269.0;269.0;269.0;269.0
2019-08-13;286.0;286.0;286.0;286.0;286.0;286.0;286.0;286.0;286.0;286.0;286.0;286.0;286.0;286.0;286.0;286.0;286.0;286.0;286.0;286.0;286.0;286.0
2019-08-14;87.0;87.0;87.0;87.0;87.0;87.0;87.0;87.0;87.0;87.0;87.0;87.0;87.0;87.0;87.0;87.0;87.0;87.0;87.0;87.0;87.0;87.0
2019-08-15;89.0;89.0;89.0;89.0;89.0;89.0;89.0;89.0;89.0;89.0;89.0;89.0;89.0;89.0;89.0;89.0;89.0;89.0;89.0;89.0;89.0;89.0
2019-08-16;85.0;85.0;85.0;85.0;85.0;85.0;85.0;85.0;85.0;85.0;85.0;85.0;85.0;85.0;85.0;85.0;85.0;85.0;85.0;85.0;85.0;85.0
2019-08-17;22.0;22.0;22.0;22.0;22.0;22.0;22.0;22.0;22.0;22.0;22.0;22.0;22.0;22.0;22.0;22.0;22.0;22.0;22.0;22.0;22.0;22.0
2019-08-18;344.0;344.0;344.0;344.0;344.0;344.0;344.0;344.0;344.0;344.0;344.0;344.0;344.0;344.0;344.0;344.0;344.0;344.0;344.0;344.0;344.0;344.0
2019-08-19;244.0;244.0;244.0;244.0;244.0;244.0;244.0;244.0;244.0;244.0;244.0;244.0;244.0;244.0;244.0;244.0;244.0;244.0;244.0;244.0;244.0;244.0
2019-08-20;188.0;188.0;188.0;188.0;188.0;188.0;188.0;188.0;188.0;188.0;188.0;188.0;188.0;188.0;188.0;188.0;188.0;188.0;188.0;188.0;188.0;188.0
2019-08-21;272.0;272.0;272.0;272.0;272.0;272.0;272.0;272.0;272.0;272.0;272.0;272.0;272.0;272.0;272.0;272.0;272.0;272.0;272.0;272.0;272.0;272.0
2019-08-22;103.0;103.0;103.0;103.0;103.0;103.0;103.0;103.0;103.0;103.0;103.0;103.0;103.0;103.0;103.0;103.0;103.0;103.0;103.0;103.0;103.0;103.0
2019-08-23;66.0;66.0;66.0;66.0;66.0;66.0;66.0;66.0;66.0;66.0;66.0;66.0;66.0;66.0;66.0;66.0;66.0;66.0;66.0;66.0;66.0;66.0
2019-08-24;243.0;243.0;243.0;243.0;243.0;243.0;243.0;243.0;243.0;243.0;243.0;243.0;243.0;243.0;243.0;243.0;243.0;243.0;243.0;243.0;243.0;243.0
2019-08-25;244.0;244.0;244.0;244.0;244.0;244.0;244.0;244.0;244.0;244.0;244.0;244.0;244.0;244.0;244.0;244.0;244.0;244.0;244.0;244.0;244.0;244.0
2019-08-26;290.0;290.0;290.0;290.0;290.0;290.0;290.0;290.0;290.0;290.0;290.0;290.0;290.0;290.0;290.0;290.0;290.0;290.0;290.0;290.0;290.0;290.0
2019-08-27;88.0;88.0;88.0;88.0;88.0;88.0;88.0;88.0;88.0;88.0;88.0;88.0;88.0;88.0;88.0;88.0;88.0;88.0;88.0;88.0;88.0;88.0
2019-08-28;247.0;247.0;247.0;247.0;247.0;247.0;247.0;247.0;247.0;247.0;247.0;247.0;247.0;247.0;247.0;247.0;247.0;247.0;247.0;247.0;247.0;247.0
2019-08-29;120.0;120.0;120.0;120.0;120.0;120.0;120.0;120.0;120.0;120.0;120.0;120.0;120.0;120.0;120.0;120.0;120.0;120.0;120.0;120.0;120.0;120.0
2019-08-30;91.0;91.0;91.0;91.0;91.0;91.0;91.0;91.0;91.0;91.0;91.0;91.0;91.0;91.0;91.0;91.0;91.0;91.0;91.0;91.0;91.0;91.0
2019-08-31;219.0;219.0;219.0;219.0;219.0;219.0;219.0;219.0;219.0;219.0;219.0;219.0;219.0;219.0;219.0;219.0;219.0;219.0;219.0;219.0;219.0;219.0
2019-09-01;260.0;260.0;260.0;260.0;260.0;260.0;260.0;260.0;260.0;260.0;260.0;260.0;260.0;260.0;260.0;260.0;260.0;260.0;260.0;260.0;260.0;260.0
2019-09-02;114.0;114.0;114.0;114.0;114.0;114.0;114.0;114.0;114.0;114.0;114.0;114.0;114.0;114.0;114.0;114.0;114.0;114.0;114.0;114.0;114.0;114.0
2019-09-03;334.0;334.0;334.0;334.0;334.0;334.0;334.0;334.0;334.0;334.0;334.0;334.0;334.0;334.0;334.0;334.0;334.0;334.0;334.0;334.0;334.0;334.0
2019-09-04;246.0;246.0;246.0;246.0;246.0;246.0;246.0;246.0;246.0;246.0;246.0;246.0;246.0;246.0;246.0;246.0;246.0;246.0;246.0;246.0;246.0;246.0
2019-09-05;233.0;233.0;233.0;233.0;233.0;233.0;233.0;233.0;233.0;233.0;233.0;233.0;233.0;233.0;233.0;233.0;233.0;233.0;233.0;233.0;233.0;233.0
2019-09-06;63.0;63.0;63.0;63.0;63.0;63.0;63.0;63.0;63.0;63.0;63.0;63.0;63.0;63.0;63.0;63.0;63.0;63.0;63.0;63.0;63.0;63.0
2019-09-07;79.0;79.0;79.0;79.0;79.0;79.0;79.0;79.0;79.0;79.0;79.0;79.0;79.0;79.0;79.0;79.0;79.0;79.0;79.0;79.0;79.0;79.0
2019-09-08;88.0;88.0;88.0;88.0;88.0;88.0;88.0;88.0;88.0;88.0;88.0;88.0;88.0;88.0;88.0;88.0;88.0;88.0;88.0;88.0;88.0;88.0
2019-09-09;89.0;89.0;89.0;89.0;89.0;89.0;89.0;89.0;89.0;89.0;89.0;89.0;89.0;89.0;89.0;89.0;89.0;89.0;89.0;89.0;89.0;89.0
2019-09-10;251.0;251.0;251.0;251.0;251.0;251.0;251.0;251.0;251.0;251.0;251.0;251.0;251.0;251.0;251.0;251.0;251.0;251.0;251.0;251.0;251.0;251.0
2019-09-11;253.0;253.0;253.0;253.0;253.0;253.0;253.0;253.0;253.0;253.0;253.0;253.0;253.0;253.0;253.0;253.0;253.0;253.0;253.0;253.0;253.0;253.0
2019-09-12;273.0;273.0;273.0;273.0;273.0;273.0;273.0;273.0;273.0;273.0;273.0;273.0;273.0;273.0;273.0;273.0;273.0;273.0;273.0;273.0;273.0;273.0
2019-09-13;265.0;265.0;265.0;265.0;265.0;265.0;265.0;265.0;265.0;265.0;265.0;265.0;265.0;265.0;265.0;265.0;265.0;265.0;265.0;265.0;265.0;265.0
2019-09-14;263.0;263.0;263.0;263.0;263.0;263.0;263.0;263.0;263.0;263.0;263.0;263.0;263.0;263.0;263.0;263.0;263.0;263.0;263.0;263.0;263.0;263.0
2019-09-15;251.0;251.0;251.0;251.0;251.0;251.0;251.0;251.0;251.0;251.0;251.0;251.0;251.0;251.0;251.0;251.0;251.0;251.0;251.0;251.0;251.0;251.0
2019-09-16;84.0;84.0;84.0;84.0;84.0;84.0;84.0;84.0;84.0;84.0;84.0;84.0;84.0;84.0;84.0;84.0;84.0;84.0;84.0;84.0;84.0;84.0
2019-09-17;219.0;219.0;219.0;219.0;219.0;219.0;219.0;219.0;219.0;219.0;219.0;219.0;219.0;219.0;219.0;219.0;219.0;219.0;219.0;219.0;219.0;219.0
2019-09-18;241.0;241.0;241.0;241.0;241.0;241.0;241.0;241.0;241.0;241.0;241.0;241.0;241.0;241.0;241.0;241.0;241.0;241.0;241.0;241.0;241.0;241.0
2019-09-19;231.0;231.0;231.0;231.0;231.0;231.0;231.0;231.0;231.0;231.0;231.0;231.0;231.0;231.0;231.0;231.0;231.0;231.0;231.0;231.0;231.0;231.0
2019-09-20;227.0;227.0;227.0;227.0;227.0;227.0;227.0;227.0;227.0;227.0;227.0;227.0;227.0;227.0;227.0;227.0;227.0;227.0;227.0;227.0;227.0;227.0
2019-09-21;270.0;270.0;270.0;270.0;270.0;270.0;270.0;270.0;270.0;270.0;270.0;270.0;270.0;270.0;270.0;270.0;270.0;270.0;270.0;270.0;270.0;270.0
2019-09-22;129.0;129.0;129.0;129.0;129.0;129.0;129.0;129.0;129.0;129.0;129.0;129.0;129.0;129.0;129.0;129.0;129.0;129.0;129.0;129.0;129.0;129.0
2019-09-23;249.0;249.0;249.0;249.0;249.0;249.0;249.0;249.0;249.0;249.0;249.0;249.0;249.0;249.0;249.0;249.0;249.0;249.0;249.0;249.0;249.0;249.0
2019-09-24;249.0;249.0;249.0;249.0;249.0;249.0;249.0;249.0;249.0;249.0;249.0;249.0;249.0;249.0;249.0;249.0;249.0;249.0;249.0;249.0;249.0;249.0
2019-09-25;274.0;274.0;274.0;274.0;274.0;274.0;274.0;274.0;274.0;274.0;274.0;274.0;274.0;274.0;274.0;274.0;274.0;274.0;274.0;274.0;274.0;274.0
2019-09-26;271.0;271.0;271.0;271.0;271.0;271.0;271.0;271.0;271.0;271.0;271.0;271.0;271.0;271.0;271.0;271.0;271.0;271.0;271.0;271.0;271.0;271.0
2019-09-27;124.0;124.0;124.0;124.0;124.0;124.0;124.0;124.0;124.0;124.0;124.0;124.0;124.0;124.0;124.0;124.0;124.0;124.0;124.0;124.0;124.0;124.0
2019-09-28;273.0;273.0;273.0;273.0;273.0;273.0;273.0;273.0;273.0;273.0;273.0;273.0;273.0;273.0;273.0;273.0;273.0;273.0;273.0;273.0;273.0;273.0
2019-09-29;270.0;270.0;270.0;270.0;270.0;270.0;270.0;270.0;270.0;270.0;270.0;270.0;270.0;270.0;270.0;270.0;270.0;270.0;270.0;270.0;270.0;270.0
2019-09-30;259.0;259.0;259.0;259.0;259.0;259.0;259.0;259.0;259.0;259.0;259.0;259.0;259.0;259.0;259.0;259.0;259.0;259.0;259.0;259.0;259.0;259.0
